eGFP-ZNF880	ZNF880
ZNF99	ZNF99
FLAG-ZNF271P	ZNF271P
eGFP-ZNF623	ZNF623
ONECUT2	ONECUT2
eGFP-ZNF823	ZNF823
FGD1	FGD1
eGFP-ZNF385A	ZNF385A
eGFP-ZNF613	ZNF613
SETBP1	SETBP1
eGFP-TRIM16	TRIM16
SALL1	SALL1
ZNF525	ZNF525
eGFP-HOXC5	HOXC5
eGFP-ZNF579	ZNF579
eGFP-AR	AR
eGFP-ZNF512B	ZNF512B
eGFP-ZNRD1	ZNRD1
FOXK1	FOXK1
eGFP-ZNF550	ZNF550
eGFP-RORB	RORB
NRBF2	NRBF2
FLAG-FOXR1	FOXR1
eGFP-FOXJ1	FOXJ1
FLAG-ZNF225	ZNF225
eGFP-YBX3	YBX3
eGFP-ZBTB2	ZBTB2
eGFP-ZNF57	ZNF57
eGFP-ZSCAN9	ZSCAN9
RNF219	RNF219
eGFP-WDHD1	WDHD1
FOXN4	FOXN4
NKX3-1	NKX3-1
eGFP-ZBTB39	ZBTB39
eGFP-TRERF1	TRERF1
SP9	SP9
RFX2	RFX2
eGFP-ZNF763	ZNF763
eGFP-SSX1	SSX1
FLAG-MAF	MAF
FLAG-GZF1	GZF1
eGFP-SUGP2	SUGP2
FLAG-ELK3	ELK3
TFAP2E	TFAP2E
eGFP-ZNF670	ZNF670
NFKBIB	NFKBIB
eGFP-SMAD1	SMAD1
PRDM8	PRDM8
ZNF506	ZNF506
ZNF398	ZNF398
eGFP-MEF2C	MEF2C
eGFP-SIX1	SIX1
eGFP-ZNF730	ZNF730
PRRX1	PRRX1
ARID4B	ARID4B
ZNF234	ZNF234
eGFP-FOXN3	FOXN3
RAX2	RAX2
TIGD5	TIGD5
eGFP-MEOX1	MEOX1
eGFP-ZNF765	ZNF765
eGFP-SOX13	SOX13
eGFP-SATB1	SATB1
RNASE2	RNASE2
FLAG-ZFHX3	ZFHX3
SOX1	SOX1
TOX2	TOX2
RPA2	RPA2
BEND4	BEND4
eGFP-ZNF652	ZNF652
eGFP-ZSCAN31	ZSCAN31
eGFP-SUPT7L	SUPT7L
FLAG-NFYA	NFYA
SEMA4A	SEMA4A
ZNF569	ZNF569
TRAFD1	TRAFD1
eGFP-SFSWAP	SFSWAP
eGFP-HDGFRP2	
eGFP-CEBPA	CEBPA
eGFP-ZNF154	ZNF154
eGFP-SMURF2	SMURF2
SIM1	SIM1
FLAG-SMAD6	SMAD6
FLAG-PARP12	PARP12
eGFP-LHX1	LHX1
ZNF610	ZNF610
NFKBIZ	NFKBIZ
FLAG-MEF2A	MEF2A
eGFP-SP3	SP3
FLAG-ZNF776	ZNF776
eGFP-HMX1	HMX1
eGFP-NHLH1	NHLH1
ZNF714	ZNF714
CERS6	CERS6
USF3	USF3
eGFP-ZNF663P	ZNF663P
ZBTB10	ZBTB10
eGFP-SSB	SSB
CENPBD1	CENPBD1
ZNF543	ZNF543
FLAG-TCF7	TCF7
eGFP-ZGPAT	ZGPAT
ZBTB18	ZBTB18
eGFP-ZNF511	ZNF511
SP140	SP140
FLAG-USF1	USF1
eGFP-ZNF658B	ZNF658B
eGFP-HAND2	HAND2
SSH1	SSH1
eGFP-ATOH8	ATOH8
eGFP-HMX3	HMX3
eGFP-RERE	RERE
FLAG-PHTF1	PHTF1
FLAG-NFIB	NFIB
ZFX	ZFX
eGFP-FOXP1	FOXP1
FLAG-ETV3	ETV3
eGFP-FOXC2	FOXC2
eGFP-ZNF395	ZNF395
eGFP-ZBTB8B	ZBTB8B
eGFP-HEYL	HEYL
ZNF169	ZNF169
FLAG-SALL2	SALL2
eGFP-ZNF107	ZNF107
eGFP-TWIST1	TWIST1
ZNF484	ZNF484
LHX3	LHX3
eGFP-OSR1	OSR1
ZNF507	ZNF507
ZNF837	ZNF837
eGFP-GBX2	GBX2
eGFP-HOXA7	HOXA7
ZNF530	ZNF530
FLAG-ZNF221	ZNF221
FLAG-ZNF597	ZNF597
FLAG-ZNF430	ZNF430
FLAG-ZNF701	ZNF701
ZNF852	ZNF852
ZNF846	ZNF846
FLAG-ZBTB8A	ZBTB8A
eGFP-FOXF2	FOXF2
eGFP-MIER2	MIER2
ZNF561	ZNF561
ZNF790	ZNF790
eGFP-CDX4	CDX4
FLAG-TOE1	TOE1
FLAG-ATF5	ATF5
FLAG-ZNF440	ZNF440
eGFP-SLC30A9	SLC30A9
BHLHB9	BHLHB9
ZNF876P	ZNF876P
FLAG-KIAA1841	KIAA1841
ZNF248	ZNF248
eGFP-ZNF785	ZNF785
FLAG-ZNF296	ZNF296
ZNF793	ZNF793
THAP8	THAP8
FLAG-TTF1	TTF1
ZNF586	ZNF586
FLAG-TEF	TEF
ZNF98	ZNF98
eGFP-NPAS3	NPAS3
ZNF432	ZNF432
FLAG-PAX8	PAX8
ZNF347	ZNF347
eGFP-SIRT1	SIRT1
eGFP-SMAD9	SMAD9
eGFP-SIX3	SIX3
ZNF623	ZNF623
FLAG-RUNX3	RUNX3
eGFP-SIX2	SIX2
eGFP-RUNX2	RUNX2
eGFP-MSC	MSC
ZNF208	ZNF208
eGFP-CSDC2	CSDC2
ZSCAN10	ZSCAN10
eGFP-FOXL1	FOXL1
FLAG-ZNF37A	ZNF37A
eGFP-DMRT2	DMRT2
H1FOO	H1FOO
FLAG-ZNF343	ZNF343
ZSCAN16	ZSCAN16
eGFP-SOX21	SOX21
ZNF684	ZNF684
eGFP-PRDM14	PRDM14
ZSCAN4	ZSCAN4
FLAG-PLAG1	PLAG1
eGFP-SUFU	SUFU
ZFP82	ZFP82
eGFP-TCF21	TCF21
eGFP-ZNF608	ZNF608
eGFP-ZDHHC7	ZDHHC7
eGFP-ZNF502	ZNF502
ZSCAN5B	ZSCAN5B
FLAG-REST	REST
HES3	HES3
FLAG-NFAT5	NFAT5
FOXE1	FOXE1
eGFP-ZEB2	ZEB2
eGFP-ZNF793	ZNF793
ZIK1	ZIK1
eGFP-PHOX2B	PHOX2B
eGFP-ETV7	ETV7
eGFP-TBX5	TBX5
eGFP-TULP3	TULP3
FLAG-GCM2	GCM2
FLAG-KLF3	KLF3
ZNF337	ZNF337
FLAG-E2F2	E2F2
eGFP-STAT4	STAT4
FLAG-SP140L	SP140L
eGFP-POU2F3	POU2F3
FLAG-ZNF428	ZNF428
FLAG-ZNF529	ZNF529
FLAG-DBX1	DBX1
eGFP-DLX3	DLX3
eGFP-SPIB	SPIB
eGFP-ZNF532	ZNF532
eGFP-ZBTB17	ZBTB17
eGFP-SOX5	SOX5
HESX1	HESX1
eGFP-GTF2I	GTF2I
FLAG-CREBL2	CREBL2
HILS1	HILS1
FLAG-HNF1A	HNF1A
FLAG-ZSCAN30	ZSCAN30
eGFP-ZSCAN10	ZSCAN10
ZNF606	ZNF606
USP39	USP39
FLAG-ZNF490	ZNF490
ZNF132	ZNF132
FLAG-ZNF75D	ZNF75D
eGFP-HDX	HDX
eGFP-ZNF257	ZNF257
FLAG-SIX4	SIX4
FLAG-KLF7	KLF7
HMGB4	HMGB4
ZFAT	ZFAT
NANOGNB	NANOGNB
ZNF34	ZNF34
ZNF212	ZNF212
eGFP-ZNF283	ZNF283
ZNF354B	ZNF354B
eGFP-TLX1	TLX1
HMX2	HMX2
FLAG-VAX2	VAX2
NEUROD6	NEUROD6
FLAG-MTF1	MTF1
FLAG-DR1	DR1
FLAG-NFKBIB	NFKBIB
FLAG-ZNF567	ZNF567
ZNF202	ZNF202
ZNF222	ZNF222
FLAG-ZNF493	ZNF493
ZNF227	ZNF227
INSM2	INSM2
ZNF213	ZNF213
GRM6	GRM6
eGFP-THAP12	THAP12
ZNF235	ZNF235
FLAG-ZSCAN25	ZSCAN25
eGFP-ZDHHC2	ZDHHC2
ZNF426	ZNF426
LHX8	LHX8
eGFP-ZNF273	ZNF273
FLAG-ZNF692	ZNF692
eGFP-ZIC5	ZIC5
FLAG-ZNF777	ZNF777
eGFP-ZNF394	ZNF394
ZNF441	ZNF441
FLAG-ARNT2	ARNT2
PRDM6	PRDM6
eGFP-ZNF501	ZNF501
eGFP-HOXA2	HOXA2
PRDM9	PRDM9
PDS5B	PDS5B
ZNF705G	ZNF705G
FLAG-DDIT3	DDIT3
FLAG-ZFAT	ZFAT
eGFP-ZNF595	ZNF595
ZNF71	ZNF71
FLAG-THAP4	THAP4
eGFP-ZNF559	ZNF559
eGFP-PAX5	PAX5
FLAG-TBP	TBP
RNF113B	RNF113B
FLAG-ZNF783	ZNF783
FLAG-ZNF367	ZNF367
FLAG-ZNF572	ZNF572
ZNF140	ZNF140
FLAG-STAT5B	STAT5B
POU6F1	POU6F1
eGFP-BEND4	BEND4
eGFP-NFATC4	NFATC4
FLAG-HOXA5	HOXA5
eGFP-ZNF469	ZNF469
eGFP-ZNF732	ZNF732
FLAG-ZNF322	ZNF322
FLAG-AKNA	AKNA
ZNF732	ZNF732
eGFP-MBNL3	MBNL3
FLAG-EGR1	EGR1
TBX10	TBX10
FLAG-SOX14	SOX14
FLAG-TFEB	TFEB
FLAG-ZBTB20	ZBTB20
eGFP-TFAP2C	TFAP2C
FLAG-SMAD5	SMAD5
FLAG-ZSCAN31	ZSCAN31
eGFP-ALX1	ALX1
eGFP-TFAP2B	TFAP2B
FLAG-IKZF4	IKZF4
eGFP-POU5F1B	POU5F1B
FLAG-KLF13	KLF13
GTF2IRD2	GTF2IRD2
TFAP2D	TFAP2D
FLAG-ZNF708	ZNF708
ZNF341	ZNF341
FLAG-MEF2D	MEF2D
FLAG-SIM1	SIM1
eGFP-TFAP2E	TFAP2E
FLAG-ZNF703	ZNF703
ZNF48	ZNF48
FLAG-HINFP	HINFP
ZNF358	ZNF358
FLAG-ONECUT2	ONECUT2
eGFP-ZNF410	ZNF410
FLAG-ZBTB4	ZBTB4
FLAG-PPARA	PPARA
ZNF367	ZNF367
ZBTB32	ZBTB32
FLAG-FOXO3	FOXO3
eGFP-TCF24	TCF24
FLAG-ZNF484	ZNF484
eGFP-ZNF451	ZNF451
HOXD9	HOXD9
ZNF268	ZNF268
FLAG-RAX	RAX
eGFP-ZNF462	ZNF462
eGFP-ZBTB40	ZBTB40
eGFP-ZNF425	ZNF425
FLAG-ZNF337	ZNF337
ZFP3	ZFP3
eGFP-ZNF500	ZNF500
HSF5	HSF5
FLAG-ETV6	ETV6
eGFP-ZBTB9	ZBTB9
eGFP-ZNF814	ZNF814
ZNF547	ZNF547
FLAG-ZNF720	ZNF720
ZNF41	ZNF41
ZIC4	ZIC4
NRK	NRK
FLAG-EMX1	EMX1
FLAG-POGZ	POGZ
FLAG-ZNF426	ZNF426
eGFP-ZNF441	ZNF441
LHX5	LHX5
ZNF425	ZNF425
eGFP-ZBTB32	ZBTB32
FLAG-ZNF44	ZNF44
MYT1L	MYT1L
ZNF43	ZNF43
FLAG-ELK4	ELK4
PCSK6	PCSK6
NCOA2	NCOA2
ZNF26	ZNF26
FLAG-TEAD4	TEAD4
FLAG-ZNF26	ZNF26
FLAG-ZNF544	ZNF544
eGFP-PHB	PHB
ZNF546	ZNF546
FLAG-ZNF362	ZNF362
FLAG-RFX1	RFX1
eGFP-ZNF524	ZNF524
FLAG-ZNF155	ZNF155
FLAG-ZNF92	ZNF92
FLAG-NAIF1	NAIF1
ZNF394	ZNF394
FLAG-ZNF468	ZNF468
MAEL	MAEL
ZNF445	ZNF445
eGFP-ZNF702P	ZNF702P
eGFP-VENTX	VENTX
MRRF	MRRF
FLAG-MGA	MGA
ZNF419	ZNF419
eGFP-ZNF586	ZNF586
FLAG-ZNF234	ZNF234
FLAG-BHLHA15	BHLHA15
eGFP-ZNF812P	ZNF812P
PKNOX2	PKNOX2
ZNF526	ZNF526
ZNF442	ZNF442
SCRT2	SCRT2
eGFP-ZMAT1	ZMAT1
NKX2-6	NKX2-6
FLAG-ZNF17	ZNF17
ZNF536	ZNF536
eGFP-ISL1	ISL1
eGFP-ZNF618	ZNF618
TBR1	TBR1
POU3F4	POU3F4
eGFP-FOXO6	FOXO6
ZNF66	ZNF66
FLAG-NR1H4	NR1H4
eGFP-AFF2	AFF2
eGFP-ZNF718	ZNF718
TBX4	TBX4
FLAG-ARID4A	ARID4A
HOXA11	HOXA11
ZNF594	ZNF594
FLAG-ZNF275	ZNF275
FLAG-ZNF844	ZNF844
LMX1A	LMX1A
TSHZ2	TSHZ2
FLAG-PRDM10	PRDM10
OBFC1	OBFC1
eGFP-MYT1L	MYT1L
LRRFIP1	LRRFIP1
FLAG-PEG3	PEG3
ZNF816	ZNF816
eGFP-CREB5	CREB5
FLAG-ZNF789	ZNF789
ONECUT3	ONECUT3
FLAG-ZNF277	ZNF277
NR3C2	NR3C2
eGFP-TP53BP1	TP53BP1
RGS7	RGS7
OTX1	OTX1
eGFP-TRIB3	TRIB3
FLAG-MYNN	MYNN
FLAG-ZNF564	ZNF564
eGFP-FOXN1	FOXN1
PKHD1	PKHD1
eGFP-TFAP2A	TFAP2A
eGFP-TSG101	TSG101
FLAG-USF2	USF2
ZFP69	ZFP69
PLXNB3	PLXNB3
ZIM3	ZIM3
KMT2B	KMT2B
ZNF813	ZNF813
ZNF891	ZNF891
eGFP-SP140	SP140
SRY	SRY
POTEKP	POTEKP
POLE3	POLE3
eGFP-SIN3B	SIN3B
FLAG-BHLHE23	BHLHE23
POU4F2	POU4F2
eGFP-TCF3	TCF3
eGFP-NCOR2	NCOR2
FLAG-LRRFIP1	LRRFIP1
FLAG-PHTF2	PHTF2
ZNF487	ZNF487
TBX19	TBX19
ZDHHC19	ZDHHC19
PRB3	PRB3
FLAG-CBX5	CBX5
ZNF550	ZNF550
FLAG-CREBZF	CREBZF
TIGD4	TIGD4
ZNF225	ZNF225
FLAG-ZNF593	ZNF593
RAPGEF3	RAPGEF3
PPP1R13L	PPP1R13L
eGFP-ZNF322P1	ZNF322P1
KDM3A	KDM3A
RAPGEF5	RAPGEF5
FLAG-ZNF326	ZNF326
FLAG-NEUROD4	NEUROD4
FLAG-ZNF235	ZNF235
FLAG-TSC22D2	TSC22D2
FLAG-EGR2	EGR2
FLAG-ZBTB7B	ZBTB7B
FLAG-FOXA1	FOXA1
FLAG-NFE2	NFE2
KDM2A	KDM2A
NKX6-2	NKX6-2
FLAG-ZNF496	ZNF496
HMGXB4	HMGXB4
TRIM23	TRIM23
FLAG-DBP	DBP
ZNF296	ZNF296
ZNF382	ZNF382
UBTFL5	UBTFL5
FLAG-TCF23	TCF23
eGFP-ZNF593	ZNF593
FLAG-ZNF711	ZNF711
eGFP-HOMEZ	HOMEZ
TLX2	TLX2
FLAG-ENO1	ENO1
eGFP-ZNF774	ZNF774
FLAG-ZNF527	ZNF527
PAF1	PAF1
FLAG-ZNF83	ZNF83
FLAG-ZNF33A	ZNF33A
FLAG-NCOA3	NCOA3
eGFP-ZNF655	ZNF655
ZNF354C	ZNF354C
JRKL	JRKL
FLAG-ZNF25	ZNF25
eGFP-POU6F1	POU6F1
eGFP-RFX8	RFX8
eGFP-ZNF135	ZNF135
eGFP-ZMAT4	ZMAT4
NPAS4	NPAS4
FLAG-ZNF599	ZNF599
NPAS1	NPAS1
RPA4	RPA4
FLAG-ZNF81	ZNF81
ZNF766	ZNF766
FLAG-KDM2A	KDM2A
eGFP-SNAI3	SNAI3
eGFP-THAP11	THAP11
eGFP-JAZF1	JAZF1
eGFP-NPAS4	NPAS4
FLAG-ZNF790	ZNF790
ZNF786	ZNF786
FLAG-ZNF407	ZNF407
SLC22A4	SLC22A4
FLAG-ZNF689	ZNF689
eGFP-EOMES	EOMES
eGFP-MKX	MKX
TAL2	TAL2
ZNF331	ZNF331
ZNF266	ZNF266
eGFP-SIM2	SIM2
FLAG-ZNF688	ZNF688
FLAG-MATR3	MATR3
ZNF480	ZNF480
ZNF821	ZNF821
eGFP-MAEL	MAEL
MAP1LC3A	MAP1LC3A
FLAG-ZNF594	ZNF594
ZNF3	ZNF3
eGFP-TCF7L1	TCF7L1
FLAG-ZNF709	ZNF709
FLAG-RLF	RLF
ZNF510	ZNF510
FLAG-CDX2	CDX2
FLAG-ZNF625	ZNF625
THAP10	THAP10
ZNF548	ZNF548
FLAG-CBFB	CBFB
ZNF829	ZNF829
PHOX2A	PHOX2A
TIGD7	TIGD7
ZNF552	ZNF552
FLAG-SMAD3	SMAD3
eGFP-ZNF385D	ZNF385D
eGFP-SOHLH2	SOHLH2
TOX	TOX
ZNF559	ZNF559
ZNF324	ZNF324
eGFP-ETV2	ETV2
FLAG-ZBTB44	ZBTB44
FLAG-MTA3	MTA3
FLAG-ZNF91	ZNF91
PLXNA2	PLXNA2
FLAG-ZNF138	ZNF138
ZNF620	ZNF620
FLAG-ZNF747	ZNF747
FLAG-E2F6	E2F6
eGFP-ZFHX4	ZFHX4
eGFP-ZNF876P	ZNF876P
ZNF655	ZNF655
FLAG-IRX1	IRX1
eGFP-AHRR	AHRR
eGFP-ZNF628	ZNF628
ZNF668	ZNF668
ZNF415	ZNF415
eGFP-ZC3H10	ZC3H10
POU3F1	POU3F1
FLAG-ZSCAN26	ZSCAN26
FLAG-ZNF627	ZNF627
ZNF436	ZNF436
FLAG-NR3C1	
eGFP-MYT1	MYT1
FLAG-LEUTX	LEUTX
FLAG-ESRRA	ESRRA
FLAG-ZNF682	ZNF682
ZNF784	ZNF784
eGFP-NANOG	NANOG
FLAG-HOXD1	HOXD1
FLAG-MNX1	MNX1
FOXG1	FOXG1
FLAG-BARX1	BARX1
FLAG-SPI1	SPI1
eGFP-FOXR2	FOXR2
eGFP-POU6F2	POU6F2
FLAG-GATA4	GATA4
FLAG-ZC3H4	ZC3H4
ZNF490	ZNF490
eGFP-HOXA1	HOXA1
RGS11	RGS11
FLAG-ZNF571	ZNF571
ZFP90	ZFP90
GCM1	GCM1
FLAG-ZNF740	ZNF740
FLAG-CEBPE	CEBPE
ZNF502	ZNF502
GSC2	GSC2
FLAG-ZFP14	ZFP14
FLAG-NKRF	NKRF
FLAG-L3MBTL4	L3MBTL4
FLAG-ZNF431	ZNF431
ZNF16	ZNF16
RORB	RORB
ZNF544	ZNF544
FLAG-PAXBP1	PAXBP1
FLAG-POU3F4	POU3F4
FLAG-FOXO1	FOXO1
FLAG-ZCCHC11	ZCCHC11
ZNF555	ZNF555
FLAG-ISL2	ISL2
ZNF649	ZNF649
ZNF175	ZNF175
FLAG-ZNF107	ZNF107
FLAG-ZNF248	ZNF248
FLAG-ZNF256	ZNF256
SOX10	SOX10
FLAG-GTF2IRD2	GTF2IRD2
ZNF284	ZNF284
FLAG-OLIG2	OLIG2
ZNF567	ZNF567
ZNF705A	ZNF705A
ZNF200	ZNF200
ZNF675	ZNF675
FLAG-ZBTB1	ZBTB1
ZNF708	ZNF708
FLAG-ELF2	ELF2
ZNF711	ZNF711
H3F3B	H3F3B
ZNF720	ZNF720
FLAG-ZNF230	ZNF230
FLAG-ZGLP1	ZGLP1
ZNF749	ZNF749
ZNF28	ZNF28
TCF15	TCF15
FLAG-ZNF879	ZNF879
FLAG-ZNF345	ZNF345
ZNF724P	ZNF724P
FLAG-ZNF10	ZNF10
FLAG-FOXQ1	FOXQ1
EHMT2	EHMT2
FLAG-ZIM2	ZIM2
ZNF300	ZNF300
FLAG-ELF1	ELF1
ZNF827	ZNF827
ZNF90	ZNF90
ZNF304	ZNF304
FLAG-NFYB	NFYB
ZSCAN18	ZSCAN18
VAX1	VAX1
FLAG-ZNF528	ZNF528
FLAG-GTF3A	GTF3A
ZBTB14	ZBTB14
ZNF345	ZNF345
FLAG-NCOA5	NCOA5
ZNF763	ZNF763
FLAG-BATF2	BATF2
FLAG-ZNF200	ZNF200
ZNF443	ZNF443
CXXC5	CXXC5
FLAG-SOX10	SOX10
FLAG-THAP3	THAP3
ZNF45	ZNF45
FLAG-NFE2L3	NFE2L3
RNF125	RNF125
FLAG-THAP6	THAP6
AHRR	AHRR
FLAG-YBX3	YBX3
eGFP-HLF	HLF
FLAG-MSANTD3	MSANTD3
FLAG-SP4	SP4
FLAG-ZNF280C	ZNF280C
ZNF385B	ZNF385B
SOX14	SOX14
FOXI3	FOXI3
FLAG-MEIS2	MEIS2
FLAG-NFKBIA	NFKBIA
FLAG-RELA	RELA
FOXO6	FOXO6
FLAG-PDX1	PDX1
FLAG-NFE2L1	NFE2L1
FLAG-ZNF784	ZNF784
FLAG-ZNF280D	ZNF280D
FLAG-ZNF687	ZNF687
eGFP-TOX	TOX
FLAG-EBF4	EBF4
GTF2F2	GTF2F2
ZNF470	ZNF470
FLAG-TCF7L2	TCF7L2
eGFP-ZNF534	ZNF534
FLAG-MZF1	MZF1
ZNF626	ZNF626
FLAG-CARHSP1	CARHSP1
KLF17	KLF17
FLAG-ZNF45	ZNF45
FLAG-ZNF501	ZNF501
FLAG-BACH1	BACH1
FLAG-PCGF6	PCGF6
ZNF805	ZNF805
FLAG-TERF2	TERF2
NSD2	NSD2
ZNF730	ZNF730
FLAG-ZNF260	ZNF260
FLAG-RFXAP	RFXAP
eGFP-ZNF717	ZNF717
FLAG-ZNF670	ZNF670
FLAG-GCM1	GCM1
ZNF724	ZNF724
FLAG-LEF1	LEF1
ZNF74	ZNF74
FLAG-ZNF385B	ZNF385B
KRTAP5-1	KRTAP5-1
eGFP-FOXB1	FOXB1
ZNF883	ZNF883
FLAG-KLF10	KLF10
FLAG-HSF2	HSF2
eGFP-MAFA	MAFA
ZNF75A	ZNF75A
FLAG-ZNF251	ZNF251
FLAG-ZFY	ZFY
ZNF771	ZNF771
FLAG-ZXDC	ZXDC
NANOGP1	NANOGP1
FLAG-ZNF333	ZNF333
FLAG-ZNF587	ZNF587
FLAG-ZNF503	ZNF503
FLAG-ZNF264	ZNF264
NKX6-3	NKX6-3
FLAG-ZNF821	ZNF821
ZNF500	ZNF500
FLAG-SOX6	SOX6
FLAG-SIX6	SIX6
FLAG-ZNF20	ZNF20
FLAG-ZNF383	ZNF383
FLAG-NR1I2	NR1I2
FLAG-ZNF548	ZNF548
eGFP-HIF3A	HIF3A
FLAG-HMBOX1	HMBOX1
FLAG-ZNF766	ZNF766
ZNF563	ZNF563
eGFP-TBX4	TBX4
FLAG-ZKSCAN7	ZKSCAN7
ZNF607	ZNF607
FLAG-ZNF517	ZNF517
FOXN1	FOXN1
ZNF660	ZNF660
FLAG-ZBTB33	ZBTB33
FLAG-ZNF788	ZNF788
FLAG-ZBTB41	ZBTB41
FLAG-TERB1	TERB1
GBX1	GBX1
ZNF836	ZNF836
ZNF765	ZNF765
ZSCAN25	ZSCAN25
ZSCAN20	ZSCAN20
ARID3B	ARID3B
ZNF845	ZNF845
PRDM15	PRDM15
HIST1H1D	HIST1H1D
FLAG-ZNF112	ZNF112
ZSCAN32	ZSCAN32
HIVEP3	HIVEP3
PTF1A	PTF1A
FLAG-TCF3	TCF3
FLAG-MITF	MITF
FLAG-ZNF546	ZNF546
FLAG-NFATC3	NFATC3
eGFP-ZNF816-ZNF321P	ZNF816-ZNF321P
FLAG-EP300	EP300
FLAG-ZNF510	ZNF510
ISX	ISX
FLAG-ATAD3A	ATAD3A
RHOXF2B	RHOXF2B
TPRX1	TPRX1
FLAG-PATZ1	PATZ1
BRCA2	BRCA2
FLAG-SOX4	SOX4
TRIT1	TRIT1
TTF1	TTF1
FLAG-ZNF576	ZNF576
VSX1	VSX1
TSHZ1	TSHZ1
ZC3H13	ZC3H13
ZFHX4	ZFHX4
FLAG-ZFP37	ZFP37
FLAG-CREB3L3	CREB3L3
FLAG-HIVEP1	HIVEP1
FLAG-TOX3	TOX3
ZIC3	ZIC3
FLAG-MAZ	MAZ
ZNF155	ZNF155
FLAG-CRX	CRX
FLAG-RBAK	RBAK
FLAG-ZNF684	ZNF684
FLAG-SNAI1	SNAI1
ZNF182	ZNF182
FLAG-YEATS4	YEATS4
ZNF19	ZNF19
FLAG-FEZF1	FEZF1
FLAG-ZNF236	ZNF236
ZNF205	ZNF205
FLAG-DNAJC1	DNAJC1
ZNF214	ZNF214
ZNF37A	ZNF37A
FLAG-RARG	RARG
FLAG-ZNF483	ZNF483
FLAG-ZNF417	ZNF417
eGFP-ELF5	ELF5
FLAG-ZNF778	ZNF778
FLAG-ZNF136	ZNF136
FLAG-ZFP62	ZFP62
KIAA1683	KIAA1683
FLAG-ZNF335	ZNF335
eGFP-SOX11	SOX11
eGFP-ZIC4	ZIC4
eGFP-HES3	HES3
FLAG-ZNF334	ZNF334
eGFP-ZFPM2	ZFPM2
eGFP-TBX10	TBX10
NKX2-3	NKX2-3
FLAG-ZNF69	ZNF69
eGFP-SCX	SCX
eGFP-ZNF736	ZNF736
eGFP-ZNF630	ZNF630
FLAG-TCF12	TCF12
ZNF474	ZNF474
eGFP-ZFP57	ZFP57
FLAG-ZNF473	ZNF473
FLAG-HES6	HES6
eGFP-ZNF665	ZNF665
eGFP-ZNF699	ZNF699
FLAG-ZSCAN2	ZSCAN2
FLAG-SHOX	SHOX
ZNF541	ZNF541
FLAG-FOXI2	FOXI2
FLAG-ZNF782	ZNF782
ZNF616	ZNF616
ZNF664	ZNF664
FLAG-FOXJ3	FOXJ3
ZNF696	ZNF696
FLAG-ZNF542P	ZNF542P
FLAG-CUX1	CUX1
ZNF814	ZNF814
ZNF84	ZNF84
ZNF860	ZNF860
ZXDB	ZXDB
ZNF878	ZNF878
ZNF224	ZNF224
FLAG-NFX1	NFX1
FLAG-FUBP3	FUBP3
FLAG-EPAS1	EPAS1
FLAG-PROX1	PROX1
FLAG-ZBTB45	ZBTB45
FLAG-NEUROG3	NEUROG3
FLAG-SOX9	SOX9
FLAG-ZNF304	ZNF304
FLAG-PAX3	PAX3
FLAG-ZSCAN29	ZSCAN29
FLAG-NR6A1	NR6A1
